Year,Month,State,Gun Homicides
2008,2,South Carolina,10
2008,3,South Carolina,16
2008,4,South Carolina,18
2008,5,South Carolina,24
2008,6,South Carolina,13
2008,7,South Carolina,28
2008,8,South Carolina,25
2008,9,South Carolina,34
2008,10,South Carolina,20
2008,11,South Carolina,16
2008,12,South Carolina,19
2009,1,South Carolina,25
2009,2,South Carolina,9
2009,3,South Carolina,22
2009,4,South Carolina,20
2009,5,South Carolina,24
2009,6,South Carolina,19
2009,7,South Carolina,23
2009,8,South Carolina,21
2009,9,South Carolina,16
2009,10,South Carolina,22
2009,11,South Carolina,19
2009,12,South Carolina,15
2010,1,South Carolina,15
2010,2,South Carolina,11
2010,3,South Carolina,9
2010,4,South Carolina,18
2010,5,South Carolina,23
2010,6,South Carolina,16
2010,7,South Carolina,17
2010,8,South Carolina,16
2010,9,South Carolina,25
2010,10,South Carolina,31
2010,11,South Carolina,23
2010,12,South Carolina,25
2011,1,South Carolina,21
2011,2,South Carolina,5
2011,3,South Carolina,19
2011,4,South Carolina,36
2011,5,South Carolina,28
2011,6,South Carolina,18
2011,7,South Carolina,31
2011,8,South Carolina,14
2011,9,South Carolina,16
2011,10,South Carolina,27
2011,11,South Carolina,17
2011,12,South Carolina,21
2012,1,South Carolina,24
2012,2,South Carolina,18
2012,3,South Carolina,24
2012,4,South Carolina,34
2012,5,South Carolina,28
2012,6,South Carolina,19
2012,7,South Carolina,24
2012,8,South Carolina,26
2012,9,South Carolina,21
2012,10,South Carolina,16
2012,11,South Carolina,19
2012,12,South Carolina,20
2013,1,South Carolina,17
2013,2,South Carolina,22
2013,3,South Carolina,15
2013,4,South Carolina,21
2013,5,South Carolina,23
2013,6,South Carolina,15
2013,7,South Carolina,19
2013,8,South Carolina,19
2013,9,South Carolina,19
2013,10,South Carolina,23
2013,11,South Carolina,23
2013,12,South Carolina,28
2014,1,South Carolina,23
2014,2,South Carolina,17
2014,3,South Carolina,27
2014,4,South Carolina,20
2014,5,South Carolina,20
2014,6,South Carolina,22
2014,7,South Carolina,21
2014,8,South Carolina,17
2014,9,South Carolina,27
2014,10,South Carolina,15
2014,11,South Carolina,32
2014,12,South Carolina,25
2015,1,South Carolina,24
2015,2,South Carolina,20
2015,3,South Carolina,29
2015,4,South Carolina,23
2015,5,South Carolina,26
2015,6,South Carolina,36
2015,7,South Carolina,44
2015,8,South Carolina,44
2015,9,South Carolina,16
2015,10,South Carolina,33
2015,11,South Carolina,34
2015,12,South Carolina,31
2016,1,South Carolina,27
2016,2,South Carolina,20
2016,3,South Carolina,35
2016,4,South Carolina,24
2016,5,South Carolina,32
2016,6,South Carolina,23
2016,7,South Carolina,30
2016,8,South Carolina,21
2016,9,South Carolina,34
2016,10,South Carolina,32
2016,11,South Carolina,33
2016,12,South Carolina,24
2017,1,South Carolina,27
2017,2,South Carolina,23
2017,3,South Carolina,21
2017,4,South Carolina,24
2017,5,South Carolina,33
2017,6,South Carolina,30
2017,7,South Carolina,31
2017,8,South Carolina,34
2017,9,South Carolina,32
2017,10,South Carolina,26
2017,11,South Carolina,36
2017,12,South Carolina,21
2018,1,South Carolina,33
2018,2,South Carolina,25
2018,3,South Carolina,26
2018,4,South Carolina,31
2018,5,South Carolina,34
2018,6,South Carolina,22
2018,7,South Carolina,32
2018,8,South Carolina,42
2018,9,South Carolina,36
2018,10,South Carolina,25
2018,11,South Carolina,31
2018,12,South Carolina,36
2019,1,South Carolina,39
2019,2,South Carolina,36
2019,3,South Carolina,25
2019,4,South Carolina,26
2019,5,South Carolina,37
2019,6,South Carolina,37
2019,7,South Carolina,37
2019,8,South Carolina,37
2019,9,South Carolina,52
2019,10,South Carolina,35
2019,11,South Carolina,42
2019,12,South Carolina,50
2020,1,South Carolina,42
2020,2,South Carolina,33
2020,3,South Carolina,35
2020,4,South Carolina,47
2020,5,South Carolina,46
2020,6,South Carolina,47
2020,7,South Carolina,51
2020,8,South Carolina,46
2020,9,South Carolina,46
2020,10,South Carolina,47
2020,11,South Carolina,45
2020,12,South Carolina,43
1999,1,South Dakota,2
1999,2,South Dakota,0
1999,3,South Dakota,1
1999,4,South Dakota,2
1999,5,South Dakota,0
1999,6,South Dakota,0
1999,7,South Dakota,1
1999,8,South Dakota,0
1999,9,South Dakota,1
1999,10,South Dakota,0
1999,11,South Dakota,1
1999,12,South Dakota,1
2000,1,South Dakota,0
2000,2,South Dakota,0
2000,3,South Dakota,0
2000,4,South Dakota,0
2000,5,South Dakota,0
2000,6,South Dakota,0
2000,7,South Dakota,0
2000,8,South Dakota,0
2000,9,South Dakota,1
2000,10,South Dakota,0
2000,11,South Dakota,0
2000,12,South Dakota,0
2001,1,South Dakota,1
2001,2,South Dakota,2
2001,3,South Dakota,0
2001,4,South Dakota,0
2001,5,South Dakota,1
2001,6,South Dakota,1
2001,7,South Dakota,1
2001,8,South Dakota,1
2001,9,South Dakota,0
2001,10,South Dakota,0
2001,11,South Dakota,0
2001,12,South Dakota,0
2002,1,South Dakota,0
2002,2,South Dakota,1
2002,3,South Dakota,0
2002,4,South Dakota,0
2002,5,South Dakota,0
2002,6,South Dakota,0
2002,7,South Dakota,1
2002,8,South Dakota,1
2002,9,South Dakota,0
2002,10,South Dakota,1
2002,11,South Dakota,1
2002,12,South Dakota,0
2003,1,South Dakota,1
2003,2,South Dakota,0
2003,3,South Dakota,0
2003,4,South Dakota,0
2003,5,South Dakota,2
2003,6,South Dakota,0
2003,7,South Dakota,1
2003,8,South Dakota,0
2003,9,South Dakota,0
2003,10,South Dakota,0
2003,11,South Dakota,0
2003,12,South Dakota,0
2004,1,South Dakota,0
2004,2,South Dakota,0
2004,3,South Dakota,1
2004,4,South Dakota,0
2004,5,South Dakota,0
2004,6,South Dakota,0
2004,7,South Dakota,2
2004,8,South Dakota,0
2004,9,South Dakota,1
2004,10,South Dakota,0
2004,11,South Dakota,3
2004,12,South Dakota,0
2005,1,South Dakota,0
2005,2,South Dakota,1
2005,3,South Dakota,2
2005,4,South Dakota,1
2005,5,South Dakota,0
2005,6,South Dakota,0
2005,7,South Dakota,0
2005,8,South Dakota,1
2005,9,South Dakota,0
2005,10,South Dakota,1
2005,11,South Dakota,0
2005,12,South Dakota,1
2006,1,South Dakota,0
2006,2,South Dakota,0
2006,3,South Dakota,0
2006,4,South Dakota,1
2006,5,South Dakota,0
2006,6,South Dakota,0
2006,7,South Dakota,0
2006,8,South Dakota,1
2006,9,South Dakota,1
2006,10,South Dakota,0
2006,11,South Dakota,0
2006,12,South Dakota,0
2007,1,South Dakota,0
2007,2,South Dakota,0
2007,3,South Dakota,0
2007,4,South Dakota,0
2007,5,South Dakota,0
2007,6,South Dakota,0
2007,7,South Dakota,1
2007,8,South Dakota,1
2007,9,South Dakota,0
2007,10,South Dakota,1
2007,11,South Dakota,2
2007,12,South Dakota,0
2008,1,South Dakota,0
2008,2,South Dakota,0
2008,3,South Dakota,1
2008,4,South Dakota,0
2008,5,South Dakota,2
2008,6,South Dakota,1
2008,7,South Dakota,0
2008,8,South Dakota,0
2008,9,South Dakota,3
2008,10,South Dakota,0
2008,11,South Dakota,1
2008,12,South Dakota,2
2009,1,South Dakota,1
2009,2,South Dakota,1
2009,3,South Dakota,1
2009,4,South Dakota,2
2009,5,South Dakota,1
2009,6,South Dakota,0
2009,7,South Dakota,1
2009,8,South Dakota,1
2009,9,South Dakota,0
2009,10,South Dakota,0
2009,11,South Dakota,0
2009,12,South Dakota,2
2010,1,South Dakota,0
2010,2,South Dakota,0
2010,3,South Dakota,0
2010,4,South Dakota,1
2010,5,South Dakota,1
2010,6,South Dakota,0
2010,7,South Dakota,0
2010,8,South Dakota,0
2010,9,South Dakota,0
2010,10,South Dakota,0
2010,11,South Dakota,1
2010,12,South Dakota,0
2011,1,South Dakota,0
2011,2,South Dakota,0
2011,3,South Dakota,0
2011,4,South Dakota,1
2011,5,South Dakota,0
2011,6,South Dakota,0
2011,7,South Dakota,0
2011,8,South Dakota,3
2011,9,South Dakota,1
2011,10,South Dakota,1
2011,11,South Dakota,0
2011,12,South Dakota,0
2012,1,South Dakota,1
2012,2,South Dakota,0
2012,3,South Dakota,0
2012,4,South Dakota,0
2012,5,South Dakota,0
2012,6,South Dakota,0
2012,7,South Dakota,0
2012,8,South Dakota,0
2012,9,South Dakota,2
2012,10,South Dakota,0
2012,11,South Dakota,2
2012,12,South Dakota,1
2013,1,South Dakota,1
2013,2,South Dakota,0
2013,3,South Dakota,1
2013,4,South Dakota,0
2013,5,South Dakota,0
2013,6,South Dakota,0
2013,7,South Dakota,0
2013,8,South Dakota,0
2013,9,South Dakota,0
2013,10,South Dakota,0
2013,11,South Dakota,1
2013,12,South Dakota,1
2014,1,South Dakota,0
2014,2,South Dakota,1
2014,3,South Dakota,1
2014,4,South Dakota,0
2014,5,South Dakota,0
2014,6,South Dakota,0
2014,7,South Dakota,0
2014,8,South Dakota,2
2014,9,South Dakota,1
2014,10,South Dakota,0
2014,11,South Dakota,3
2014,12,South Dakota,0
2015,1,South Dakota,0
2015,2,South Dakota,2
2015,3,South Dakota,0
2015,4,South Dakota,1
2015,5,South Dakota,1
2015,6,South Dakota,0
2015,7,South Dakota,1
2015,8,South Dakota,0
2015,9,South Dakota,5
2015,10,South Dakota,2
2015,11,South Dakota,2
2015,12,South Dakota,1
2016,1,South Dakota,0
2016,2,South Dakota,0
2016,3,South Dakota,0
2016,4,South Dakota,5
2016,5,South Dakota,0
2016,6,South Dakota,1
2016,7,South Dakota,1
2016,8,South Dakota,1
2016,9,South Dakota,1
2016,10,South Dakota,1
2016,11,South Dakota,3
2016,12,South Dakota,1
2017,1,South Dakota,1
2017,2,South Dakota,0
2017,3,South Dakota,0
2017,4,South Dakota,0
2017,5,South Dakota,2
2017,6,South Dakota,1
2017,7,South Dakota,1
2017,8,South Dakota,1
2017,9,South Dakota,2
2017,10,South Dakota,2
2017,11,South Dakota,1
2017,12,South Dakota,0
2018,1,South Dakota,2
2018,2,South Dakota,3
2018,3,South Dakota,0
2018,4,South Dakota,0
2018,5,South Dakota,1
2018,6,South Dakota,4
2018,7,South Dakota,0
2018,8,South Dakota,3
2018,9,South Dakota,2
2018,10,South Dakota,1
2018,11,South Dakota,0
2018,12,South Dakota,0
2019,1,South Dakota,2
2019,2,South Dakota,2
2019,3,South Dakota,0
2019,4,South Dakota,2
2019,5,South Dakota,0
2019,6,South Dakota,1
2019,7,South Dakota,0
2019,8,South Dakota,0
2019,9,South Dakota,0
2019,10,South Dakota,3
2019,11,South Dakota,0
2019,12,South Dakota,1
2020,1,South Dakota,5
2020,2,South Dakota,1
2020,3,South Dakota,0
2020,4,South Dakota,0
2020,5,South Dakota,2
2020,6,South Dakota,1
2020,7,South Dakota,1
2020,8,South Dakota,5
2020,9,South Dakota,2
2020,10,South Dakota,1
2020,11,South Dakota,3
2020,12,South Dakota,5
1999,1,Tennessee,26
1999,2,Tennessee,29
1999,3,Tennessee,16
1999,4,Tennessee,18
1999,5,Tennessee,27
1999,6,Tennessee,23
1999,7,Tennessee,29
1999,8,Tennessee,27
1999,9,Tennessee,23
1999,10,Tennessee,29
1999,11,Tennessee,20
1999,12,Tennessee,19
2000,1,Tennessee,29
2000,2,Tennessee,20
2000,3,Tennessee,25
2000,4,Tennessee,22
2000,5,Tennessee,24
2000,6,Tennessee,32
2000,7,Tennessee,32
2000,8,Tennessee,22
2000,9,Tennessee,31
2000,10,Tennessee,37
2000,11,Tennessee,41
2000,12,Tennessee,28
2001,1,Tennessee,29
2001,2,Tennessee,18
2001,3,Tennessee,23
2001,4,Tennessee,23
2001,5,Tennessee,33
2001,6,Tennessee,28
2001,7,Tennessee,32
2001,8,Tennessee,19
2001,9,Tennessee,20
2001,10,Tennessee,26
2001,11,Tennessee,30
2001,12,Tennessee,26
2002,1,Tennessee,29
2002,2,Tennessee,23
2002,3,Tennessee,32
2002,4,Tennessee,22
2002,5,Tennessee,28
2002,6,Tennessee,28
2002,7,Tennessee,27
2002,8,Tennessee,34
2002,9,Tennessee,37
2002,10,Tennessee,19
2002,11,Tennessee,22
2002,12,Tennessee,22
2003,1,Tennessee,20
2003,2,Tennessee,15
2003,3,Tennessee,26
2003,4,Tennessee,17
2003,5,Tennessee,27
2003,6,Tennessee,20
2003,7,Tennessee,38
2003,8,Tennessee,31
2003,9,Tennessee,33
2003,10,Tennessee,23
2003,11,Tennessee,19
2003,12,Tennessee,30
2004,1,Tennessee,22
2004,2,Tennessee,11
2004,3,Tennessee,22
2004,4,Tennessee,20
2004,5,Tennessee,35
2004,6,Tennessee,27
2004,7,Tennessee,23
2004,8,Tennessee,22
2004,9,Tennessee,28
2004,10,Tennessee,22
2004,11,Tennessee,27
2004,12,Tennessee,27
2005,1,Tennessee,25
2005,2,Tennessee,23
2005,3,Tennessee,35
2005,4,Tennessee,26
2005,5,Tennessee,37
2005,6,Tennessee,41
2005,7,Tennessee,48
2005,8,Tennessee,23
2005,9,Tennessee,20
2005,10,Tennessee,35
2005,11,Tennessee,30
2005,12,Tennessee,28
2006,1,Tennessee,24
2006,2,Tennessee,22
2006,3,Tennessee,30
2006,4,Tennessee,30
2006,5,Tennessee,39
2006,6,Tennessee,37
2006,7,Tennessee,23
2006,8,Tennessee,27
2006,9,Tennessee,28
2006,10,Tennessee,25
2006,11,Tennessee,25
2006,12,Tennessee,20
2007,1,Tennessee,33
2007,2,Tennessee,16
2007,3,Tennessee,26
2007,4,Tennessee,30
2007,5,Tennessee,32
2007,6,Tennessee,33
2007,7,Tennessee,35
2007,8,Tennessee,25
2007,9,Tennessee,24
2007,10,Tennessee,29
2007,11,Tennessee,25
2007,12,Tennessee,35
2008,1,Tennessee,33
2008,2,Tennessee,33
2008,3,Tennessee,35
2008,4,Tennessee,28
2008,5,Tennessee,20
2008,6,Tennessee,27
2008,7,Tennessee,34
2008,8,Tennessee,25
2008,9,Tennessee,19
2008,10,Tennessee,14
2008,11,Tennessee,34
2008,12,Tennessee,34
2009,1,Tennessee,23
2009,2,Tennessee,21
2009,3,Tennessee,34
2009,4,Tennessee,27
2009,5,Tennessee,28
2009,6,Tennessee,26
2009,7,Tennessee,40
2009,8,Tennessee,37
2009,9,Tennessee,36
2009,10,Tennessee,25
2009,11,Tennessee,23
2009,12,Tennessee,27
2010,1,Tennessee,29
2010,2,Tennessee,18
2010,3,Tennessee,26
2010,4,Tennessee,28
2010,5,Tennessee,26
2010,6,Tennessee,21
2010,7,Tennessee,35
2010,8,Tennessee,20
2010,9,Tennessee,28
2010,10,Tennessee,22
2010,11,Tennessee,19
2010,12,Tennessee,21
2011,1,Tennessee,20
2011,2,Tennessee,25
2011,3,Tennessee,23
2011,4,Tennessee,25
2011,5,Tennessee,28
2011,6,Tennessee,24
2011,7,Tennessee,33
2011,8,Tennessee,30
2011,9,Tennessee,32
2011,10,Tennessee,32
2011,11,Tennessee,24
2011,12,Tennessee,13
2012,1,Tennessee,32
2012,2,Tennessee,22
2012,3,Tennessee,23
2012,4,Tennessee,30
2012,5,Tennessee,21
2012,6,Tennessee,30
2012,7,Tennessee,31
2012,8,Tennessee,31
2012,9,Tennessee,30
2012,10,Tennessee,32
2012,11,Tennessee,26
2012,12,Tennessee,19
2013,1,Tennessee,30
2013,2,Tennessee,17
2013,3,Tennessee,25
2013,4,Tennessee,23
2013,5,Tennessee,27
2013,6,Tennessee,27
2013,7,Tennessee,25
2013,8,Tennessee,30
2013,9,Tennessee,27
2013,10,Tennessee,24
2013,11,Tennessee,27
2013,12,Tennessee,27
2014,1,Tennessee,23
2014,2,Tennessee,28
2014,3,Tennessee,30
2014,4,Tennessee,28
2014,5,Tennessee,27
2014,6,Tennessee,23
2014,7,Tennessee,29
2014,8,Tennessee,31
2014,9,Tennessee,27
2014,10,Tennessee,20
2014,11,Tennessee,24
2014,12,Tennessee,25
2015,1,Tennessee,28
2015,2,Tennessee,23
2015,3,Tennessee,28
2015,4,Tennessee,27
2015,5,Tennessee,25
2015,6,Tennessee,23
2015,7,Tennessee,30
2015,8,Tennessee,41
2015,9,Tennessee,31
2015,10,Tennessee,40
2015,11,Tennessee,23
2015,12,Tennessee,42
2016,1,Tennessee,35
2016,2,Tennessee,29
2016,3,Tennessee,32
2016,4,Tennessee,26
2016,5,Tennessee,36
2016,6,Tennessee,35
2016,7,Tennessee,41
2016,8,Tennessee,35
2016,9,Tennessee,40
2016,10,Tennessee,44
2016,11,Tennessee,28
2016,12,Tennessee,53
2017,1,Tennessee,43
2017,2,Tennessee,29
2017,3,Tennessee,37
2017,4,Tennessee,40
2017,5,Tennessee,43
2017,6,Tennessee,37
2017,7,Tennessee,40
2017,8,Tennessee,40
2017,9,Tennessee,34
2017,10,Tennessee,40
2017,11,Tennessee,46
2017,12,Tennessee,38
2018,1,Tennessee,49
2018,2,Tennessee,31
2018,3,Tennessee,27
2018,4,Tennessee,34
2018,5,Tennessee,43
2018,6,Tennessee,45
2018,7,Tennessee,53
2018,8,Tennessee,42
2018,9,Tennessee,52
2018,10,Tennessee,46
2018,11,Tennessee,40
2018,12,Tennessee,42
2019,1,Tennessee,37
2019,2,Tennessee,34
2019,3,Tennessee,36
2019,4,Tennessee,45
2019,5,Tennessee,28
2019,6,Tennessee,49
2019,7,Tennessee,40
2019,8,Tennessee,35
2019,9,Tennessee,42
2019,10,Tennessee,38
2019,11,Tennessee,38
2019,12,Tennessee,52
2020,1,Tennessee,39
2020,2,Tennessee,26
2020,3,Tennessee,49
2020,4,Tennessee,47
2020,5,Tennessee,45
2020,6,Tennessee,64
2020,7,Tennessee,58
2020,8,Tennessee,64
2020,9,Tennessee,51
2020,10,Tennessee,60
2020,11,Tennessee,71
2020,12,Tennessee,78
1999,1,Texas,86
1999,2,Texas,65
1999,3,Texas,59
1999,4,Texas,72
1999,5,Texas,78
1999,6,Texas,70
1999,7,Texas,55
1999,8,Texas,64
1999,9,Texas,69
1999,10,Texas,67
1999,11,Texas,48
1999,12,Texas,61
2000,1,Texas,68
2000,2,Texas,58
2000,3,Texas,65
2000,4,Texas,55
2000,5,Texas,61
2000,6,Texas,76
2000,7,Texas,65
2000,8,Texas,74
2000,9,Texas,77
2000,10,Texas,79
2000,11,Texas,59
2000,12,Texas,67
2001,1,Texas,66
2001,2,Texas,51
2001,3,Texas,63
2001,4,Texas,72
2001,5,Texas,67
2001,6,Texas,71
2001,7,Texas,82
2001,8,Texas,85
2001,9,Texas,76
2001,10,Texas,83
2001,11,Texas,69
2001,12,Texas,88
2002,1,Texas,78
2002,2,Texas,56
2002,3,Texas,81
2002,4,Texas,64
2002,5,Texas,75
2002,6,Texas,93
2002,7,Texas,89
2002,8,Texas,82
2002,9,Texas,79
2002,10,Texas,75
2002,11,Texas,55
2002,12,Texas,62
2003,1,Texas,73
2003,2,Texas,72
2003,3,Texas,68
2003,4,Texas,66
2003,5,Texas,87
2003,6,Texas,104
2003,7,Texas,96
2003,8,Texas,76
2003,9,Texas,85
2003,10,Texas,76
2003,11,Texas,81
2003,12,Texas,90
2004,1,Texas,68
2004,2,Texas,52
2004,3,Texas,92
2004,4,Texas,73
2004,5,Texas,84
2004,6,Texas,69
2004,7,Texas,83
2004,8,Texas,89
2004,9,Texas,83
2004,10,Texas,82
2004,11,Texas,72
2004,12,Texas,76
2005,1,Texas,81
2005,2,Texas,70
2005,3,Texas,67
2005,4,Texas,87
2005,5,Texas,90
2005,6,Texas,77
2005,7,Texas,83
2005,8,Texas,84
2005,9,Texas,91
2005,10,Texas,90
2005,11,Texas,100
2005,12,Texas,89
2006,1,Texas,83
2006,2,Texas,68
2006,3,Texas,87
2006,4,Texas,88
2006,5,Texas,95
2006,6,Texas,97
2006,7,Texas,99
2006,8,Texas,90
2006,9,Texas,99
2006,10,Texas,79
2006,11,Texas,64
2006,12,Texas,84
2007,1,Texas,87
2007,2,Texas,79
2007,3,Texas,83
2007,4,Texas,77
2007,5,Texas,86
2007,6,Texas,80
2007,7,Texas,105
2007,8,Texas,94
2007,9,Texas,90
2007,10,Texas,83
2007,11,Texas,69
2007,12,Texas,96
2008,1,Texas,67
2008,2,Texas,80
2008,3,Texas,65
2008,4,Texas,102
2008,5,Texas,74
2008,6,Texas,99
2008,7,Texas,79
2008,8,Texas,87
2008,9,Texas,89
2008,10,Texas,97
2008,11,Texas,82
2008,12,Texas,85
2009,1,Texas,84
2009,2,Texas,56
2009,3,Texas,76
2009,4,Texas,89
2009,5,Texas,105
2009,6,Texas,85
2009,7,Texas,94
2009,8,Texas,82
2009,9,Texas,91
2009,10,Texas,75
2009,11,Texas,84
2009,12,Texas,82
2010,1,Texas,68
2010,2,Texas,72
2010,3,Texas,74
2010,4,Texas,75
2010,5,Texas,78
2010,6,Texas,82
2010,7,Texas,76
2010,8,Texas,77
2010,9,Texas,73
2010,10,Texas,86
2010,11,Texas,84
2010,12,Texas,68
2011,1,Texas,54
2011,2,Texas,57
2011,3,Texas,61
2011,4,Texas,65
2011,5,Texas,92
2011,6,Texas,63
2011,7,Texas,78
2011,8,Texas,60
2011,9,Texas,58
2011,10,Texas,72
2011,11,Texas,71
2011,12,Texas,81
2012,1,Texas,61
2012,2,Texas,68
2012,3,Texas,76
2012,4,Texas,68
2012,5,Texas,76
2012,6,Texas,84
2012,7,Texas,80
2012,8,Texas,73
2012,9,Texas,64
2012,10,Texas,70
2012,11,Texas,90
2012,12,Texas,84
2013,1,Texas,62
2013,2,Texas,49
2013,3,Texas,76
2013,4,Texas,64
2013,5,Texas,71
2013,6,Texas,94
2013,7,Texas,95
2013,8,Texas,85
2013,9,Texas,99
2013,10,Texas,82
2013,11,Texas,70
2013,12,Texas,65
2014,1,Texas,84
2014,2,Texas,51
2014,3,Texas,61
2014,4,Texas,79
2014,5,Texas,86
2014,6,Texas,94
2014,7,Texas,90
2014,8,Texas,90
2014,9,Texas,64
2014,10,Texas,73
2014,11,Texas,83
2014,12,Texas,110
2015,1,Texas,102
2015,2,Texas,79
2015,3,Texas,86
2015,4,Texas,89
2015,5,Texas,105
2015,6,Texas,103
2015,7,Texas,92
2015,8,Texas,92
2015,9,Texas,86
2015,10,Texas,75
2015,11,Texas,101
2015,12,Texas,100
2016,1,Texas,90
2016,2,Texas,85
2016,3,Texas,111
2016,4,Texas,81
2016,5,Texas,117
2016,6,Texas,108
2016,7,Texas,118
2016,8,Texas,87
2016,9,Texas,121
2016,10,Texas,106
2016,11,Texas,95
2016,12,Texas,103
2017,1,Texas,118
2017,2,Texas,99
2017,3,Texas,108
2017,4,Texas,86
2017,5,Texas,115
2017,6,Texas,68
2017,7,Texas,102
2017,8,Texas,96
2017,9,Texas,90
2017,10,Texas,115
2017,11,Texas,139
2017,12,Texas,118
2018,1,Texas,116
2018,2,Texas,84
2018,3,Texas,112
2018,4,Texas,92
2018,5,Texas,89
2018,6,Texas,93
2018,7,Texas,106
2018,8,Texas,99
2018,9,Texas,97
2018,10,Texas,71
2018,11,Texas,86
2018,12,Texas,100
2019,1,Texas,96
2019,2,Texas,117
2019,3,Texas,97
2019,4,Texas,90
2019,5,Texas,114
2019,6,Texas,111
2019,7,Texas,92
2019,8,Texas,112
2019,9,Texas,99
2019,10,Texas,102
2019,11,Texas,117
2019,12,Texas,135
2020,1,Texas,128
2020,2,Texas,105
2020,3,Texas,126
2020,4,Texas,130
2020,5,Texas,138
2020,6,Texas,144
2020,7,Texas,155
2020,8,Texas,166
2020,9,Texas,133
2020,10,Texas,166
2020,11,Texas,166
2020,12,Texas,177
1999,1,Utah,4
1999,2,Utah,2
1999,3,Utah,4
1999,4,Utah,3
1999,5,Utah,1
1999,6,Utah,0
1999,7,Utah,3
1999,8,Utah,5
1999,9,Utah,3
1999,10,Utah,1
1999,11,Utah,4
1999,12,Utah,0
2000,1,Utah,2
2000,2,Utah,0
2000,3,Utah,0
2000,4,Utah,2
2000,5,Utah,2
2000,6,Utah,2
2000,7,Utah,2
2000,8,Utah,1
2000,9,Utah,2
2000,10,Utah,1
2000,11,Utah,1
2000,12,Utah,1
2001,1,Utah,4
2001,2,Utah,2
2001,3,Utah,3
2001,4,Utah,2
2001,5,Utah,3
2001,6,Utah,0
2001,7,Utah,6
2001,8,Utah,3
2001,9,Utah,7
2001,10,Utah,7
2001,11,Utah,3
2001,12,Utah,0
2002,1,Utah,3
2002,2,Utah,0
2002,3,Utah,0
2002,4,Utah,2
2002,5,Utah,3
2002,6,Utah,2
2002,7,Utah,3
2002,8,Utah,1
2002,9,Utah,4
2002,10,Utah,3
2002,11,Utah,2
2002,12,Utah,4
2003,1,Utah,2
2003,2,Utah,5
2003,3,Utah,2
2003,4,Utah,4
2003,5,Utah,8
2003,6,Utah,3
2003,7,Utah,1
2003,8,Utah,1
2003,9,Utah,2
2003,10,Utah,3
2003,11,Utah,5
2003,12,Utah,1
2004,1,Utah,2
2004,2,Utah,1
2004,3,Utah,1
2004,4,Utah,3
2004,5,Utah,1
2004,6,Utah,0
2004,7,Utah,2
2004,8,Utah,3
2004,9,Utah,5
2004,10,Utah,7
2004,11,Utah,3
2004,12,Utah,2
2005,1,Utah,1
2005,2,Utah,3
2005,3,Utah,3
2005,4,Utah,0
2005,5,Utah,3
2005,6,Utah,4
2005,7,Utah,3
2005,8,Utah,2
2005,9,Utah,7
2005,10,Utah,3
2005,11,Utah,3
2005,12,Utah,1
2006,1,Utah,4
2006,2,Utah,1
2006,3,Utah,2
2006,4,Utah,2
2006,5,Utah,3
2006,6,Utah,1
2006,7,Utah,6
2006,8,Utah,3
2006,9,Utah,2
2006,10,Utah,3
2006,11,Utah,2
2006,12,Utah,0
2007,1,Utah,2
2007,2,Utah,6
2007,3,Utah,0
2007,4,Utah,3
2007,5,Utah,0
2007,6,Utah,4
2007,7,Utah,2
2007,8,Utah,7
2007,9,Utah,4
2007,10,Utah,4
2007,11,Utah,4
2007,12,Utah,4
2008,1,Utah,3
2008,2,Utah,1
2008,3,Utah,2
2008,4,Utah,2
2008,5,Utah,3
2008,6,Utah,1
2008,7,Utah,4
2008,8,Utah,2
2008,9,Utah,2
2008,10,Utah,2
2008,11,Utah,1
2008,12,Utah,1
2009,1,Utah,3
2009,2,Utah,4
2009,3,Utah,2
2009,4,Utah,2
2009,5,Utah,1
2009,6,Utah,3
2009,7,Utah,2
2009,8,Utah,3
2009,9,Utah,1
2009,10,Utah,3
2009,11,Utah,2
2009,12,Utah,4
2010,1,Utah,3
2010,2,Utah,2
2010,3,Utah,1
2010,4,Utah,4
2010,5,Utah,1
2010,6,Utah,2
2010,7,Utah,2
2010,8,Utah,3
2010,9,Utah,1
2010,10,Utah,1
2010,11,Utah,3
2010,12,Utah,4
2011,1,Utah,1
2011,2,Utah,2
2011,3,Utah,5
2011,4,Utah,0
2011,5,Utah,2
2011,6,Utah,3
2011,7,Utah,2
2011,8,Utah,3
2011,9,Utah,0
2011,10,Utah,1
2011,11,Utah,3
2011,12,Utah,5
2012,1,Utah,2
2012,2,Utah,0
2012,3,Utah,5
2012,4,Utah,1
2012,5,Utah,2
2012,6,Utah,1
2012,7,Utah,1
2012,8,Utah,4
2012,9,Utah,5
2012,10,Utah,1
2012,11,Utah,3
2012,12,Utah,3
2013,1,Utah,2
2013,2,Utah,7
2013,3,Utah,2
2013,4,Utah,5
2013,5,Utah,1
2013,6,Utah,0
2013,7,Utah,3
2013,8,Utah,2
2013,9,Utah,3
2013,10,Utah,4
2013,11,Utah,3
2013,12,Utah,1
2014,1,Utah,9
2014,2,Utah,0
2014,3,Utah,1
2014,4,Utah,0
2014,5,Utah,3
2014,6,Utah,4
2014,7,Utah,6
2014,8,Utah,1
2014,9,Utah,3
2014,10,Utah,2
2014,11,Utah,3
2014,12,Utah,4
2015,1,Utah,1
2015,2,Utah,5
2015,3,Utah,2
2015,4,Utah,3
2015,5,Utah,4
2015,6,Utah,7
2015,7,Utah,3
2015,8,Utah,6
